image,labels
a0dfc03dc63a1e4e.jpg,complex
a0e0c3f71d0738de.jpg,healthy
a0e0f878aba7265d.jpg,scab
a0e190929aeb78df.jpg,healthy
a0e33c9d0c7792e9.jpg,rust
a0e388e61f9c5cb9.jpg,healthy
a0e3c6ce643c9aec.jpg,healthy
a0ea25b711f13d69.jpg,frog_eye_leaf_spot
a0f0b76a654445df.jpg,healthy
a0f18c83941f5efc.jpg,rust
a0f2db932f4d41b4.jpg,scab
a0f4d2abc5f18ac5.jpg,scab frog_eye_leaf_spot
a0f550e3fdd2324c.jpg,scab
a0fd96c3d8c38b85.jpg,scab frog_eye_leaf_spot
a101d7fe9fb09883.jpg,scab frog_eye_leaf_spot
a10780475f5e78de.jpg,healthy
a10782c3de6f75b0.jpg,scab
a10993e55dd1955b.jpg,rust
a109e396dfd84ae8.jpg,scab frog_eye_leaf_spot
a10a934fdc357ab2.jpg,scab frog_eye_leaf_spot
a116db12c9e41dee.jpg,healthy
a119961b589fe56a.jpg,healthy
a11a9ec3d805677e.jpg,scab
a11e3d631ec9c935.jpg,healthy
a11ea5bb30a87b2d.jpg,frog_eye_leaf_spot
a12cde80caedc557.jpg,scab
a13293b2db4b6959.jpg,healthy
a136cd2acc116ff8.jpg,frog_eye_leaf_spot
a13b3f73c0b4a658.jpg,healthy
a13f87e591dfa108.jpg,scab
a14185a79fba15da.jpg,healthy
a1459f8899d719ae.jpg,rust complex
a146c4d90bd85f5b.jpg,powdery_mildew
a148d4d4cdd20f7b.jpg,scab frog_eye_leaf_spot
a14c9f7661b53668.jpg,scab frog_eye_leaf_spot
a151e6d2dad615a3.jpg,healthy
a152cbcb6dd4342e.jpg,rust
a15597e8d8b0399e.jpg,healthy
a159c0d37fca6a2a.jpg,frog_eye_leaf_spot
a15fc369ad05529e.jpg,healthy
a161c1cdcbd684bb.jpg,complex
a161cf93cecda28c.jpg,frog_eye_leaf_spot
a162949fda64698f.jpg,powdery_mildew complex
a16554f4d59bb08b.jpg,healthy
a167986549b46ed9.jpg,rust frog_eye_leaf_spot
a16df491eac29cc9.jpg,complex
a16ec5864adea78c.jpg,scab
a1711f853583873f.jpg,healthy
a1717229cf2d5a8d.jpg,frog_eye_leaf_spot
a1718ccef69892b9.jpg,healthy
a1749502de2faa9e.jpg,rust
a17dd7f01bc70116.jpg,healthy
a17fc596588672cc.jpg,rust
a1833dfae6500eba.jpg,rust
a183eb9448ef416f.jpg,healthy
a183f6c95bf880b9.jpg,frog_eye_leaf_spot
a186c6d87a212fcf.jpg,scab
a1874e8c18f95be3.jpg,scab
a187da51ddb82c3a.jpg,rust complex
a189946c46f4dbf8.jpg,frog_eye_leaf_spot
a18af4fb4b83f890.jpg,scab
a18b1f843ae47e47.jpg,frog_eye_leaf_spot
a18b52d29db5a9a9.jpg,frog_eye_leaf_spot
a18cc2ca6d3764f3.jpg,healthy
a19070e2f01f5ebe.jpg,rust
a194c734b2996bad.jpg,rust
a195580adef2b396.jpg,powdery_mildew
a1959cc092a3fb73.jpg,complex
a196c2794ea0fe63.jpg,scab
a19838afb3e83f21.jpg,frog_eye_leaf_spot
a19b129d77d42c65.jpg,scab frog_eye_leaf_spot
a19d9bc86927a83e.jpg,complex
a1a0b4de1f1f5616.jpg,healthy
a1a171d3a7adce50.jpg,healthy
a1a1d5a4cada586f.jpg,scab
a1a431c6fc0bf83b.jpg,scab
a1a4cbcc32d51b73.jpg,healthy
a1a5d2a29ba355f8.jpg,healthy
a1a7d297584c2d3d.jpg,healthy
a1a815ddb5611e9b.jpg,healthy
a1ac3398e1cc87cf.jpg,complex
a1ad49dac954d9a9.jpg,scab frog_eye_leaf_spot complex
a1b09b202df768de.jpg,frog_eye_leaf_spot
a1b0d0871f0dcff8.jpg,scab
a1b0d2d51d5f1a95.jpg,rust
a1b29a439b8d45db.jpg,frog_eye_leaf_spot
a1b29c972c69b276.jpg,frog_eye_leaf_spot
a1b3e091d3bad703.jpg,frog_eye_leaf_spot
a1b494629b68ff0d.jpg,frog_eye_leaf_spot
a1b794378047c73e.jpg,powdery_mildew
a1b7b18287e0ce5b.jpg,rust
a1b83b5d8cc2fa29.jpg,healthy
a1b8f08b5f0f7960.jpg,scab
a1bad785a9d4e152.jpg,frog_eye_leaf_spot
a1bd30c3d278c753.jpg,powdery_mildew
a1bdc7e09ec1cc86.jpg,scab
a1bfd2558e78608d.jpg,scab
a1c1d0948f9adcdb.jpg,powdery_mildew
a1c2d09c7d387d65.jpg,healthy
a1c2faea525554f1.jpg,frog_eye_leaf_spot
a1c31a0cad963fba.jpg,frog_eye_leaf_spot
a1c34f4a4f8565f1.jpg,rust
a1c85a5e05aae9fa.jpg,frog_eye_leaf_spot
a1c9944a4bbcede2.jpg,healthy
a1c9e1804fbc377c.jpg,rust
a1ca17519b6d9d45.jpg,healthy
a1cb94f9b8b63494.jpg,healthy
a1cd9798003b6f8f.jpg,complex
a1cec1de0bc37c07.jpg,complex
a1cfb1fa91f80e09.jpg,scab
a1d196b94b8f6d60.jpg,healthy
a1d2956746e5e938.jpg,scab
a1d2997748a6ad4b.jpg,healthy
a1d2b7d02ad45cad.jpg,healthy
a1d48349ee9a9af8.jpg,complex
a1d5d5cacac0ced8.jpg,scab
a1d7c0c9271e3bd8.jpg,healthy
a1d87fe1f202e583.jpg,frog_eye_leaf_spot
a1da16f659309f1c.jpg,healthy
a1da5dd4cae03caa.jpg,healthy
a1deb592c2b4c395.jpg,scab
a1dfd2d8d281bc85.jpg,healthy
a1e08b96dcca1d6b.jpg,healthy
a1e0c3de1c8be19b.jpg,frog_eye_leaf_spot
a1e0d3cb7854551f.jpg,scab
a1e17ad35814fe15.jpg,scab
a1e1a517deb45b88.jpg,scab
a1e2c39f995f1503.jpg,healthy
a1e31837c89aceb9.jpg,scab
a1e386fc4c8965d5.jpg,complex
a1e3956b942798d5.jpg,frog_eye_leaf_spot
a1e53f55ae159542.jpg,scab
a1e586469c8a5f9d.jpg,frog_eye_leaf_spot
a1e5b2e787061f4a.jpg,scab frog_eye_leaf_spot complex
a1e5db16cc5be0d0.jpg,healthy
a1e7dec49e4a909a.jpg,healthy
a1e83a8a8d61cd3f.jpg,complex
a1e8b67cc25569c9.jpg,healthy
a1e9c2e7dbc940c3.jpg,healthy
a1e9d79ceabc1061.jpg,scab
a1eb92c04b4537de.jpg,healthy
a1ebe7085e765413.jpg,complex
a1ef616bc04a675a.jpg,healthy
a1f0d76bdf0f010c.jpg,scab
a1f1b7de92d0882d.jpg,scab
a1f1c07a6fb73580.jpg,rust
a1f1d19a74983d33.jpg,rust
a1f321167a8cdb8e.jpg,scab
a1f49ed72b44c2a6.jpg,healthy
a1f53e88d48d2fa8.jpg,healthy
a1f6b3ead9c10187.jpg,scab
a1f7889c1e7d4329.jpg,complex
a1f852940f525f9e.jpg,frog_eye_leaf_spot
a1f89448e061bf7b.jpg,healthy
a1fa72e822bc2997.jpg,rust
a21b6906be2be3c5.jpg,rust
a2213aae7f86658e.jpg,healthy
a22a4ad7999daad4.jpg,frog_eye_leaf_spot
a22be29a2d31c8bf.jpg,scab
a22d322b3df799c0.jpg,scab
a239d6d15e81f345.jpg,rust
a23db21ee88be04f.jpg,healthy
a23fa42b9e95d894.jpg,healthy
a246d2a68a374df3.jpg,scab frog_eye_leaf_spot
a24a45c1f4fb453b.jpg,healthy
a24a92cbdada4b8b.jpg,scab frog_eye_leaf_spot
a260594d5896b7f9.jpg,complex
a263f418785f09f6.jpg,rust
a26add35f4737005.jpg,healthy
a26bd8e27025b3bc.jpg,rust
a26fbe32bc906147.jpg,scab
a270d2939fc5c19e.jpg,scab
a2796ae107dba543.jpg,frog_eye_leaf_spot
a27ec2811c3f3e1e.jpg,complex
a28076f05d797971.jpg,healthy
a2859ad8d8d387f1.jpg,scab frog_eye_leaf_spot
a28895138e2fdf0f.jpg,frog_eye_leaf_spot
a2939d5865cde487.jpg,frog_eye_leaf_spot complex
a2950ffaa850afaa.jpg,rust
a2956665b19bd85c.jpg,scab
a2959e7e97724162.jpg,complex
a29bb2398fed840e.jpg,rust
a29d9538d87dcc25.jpg,healthy
a2a5d3d2498f3d2c.jpg,healthy
a2a79382dbcf09cc.jpg,powdery_mildew
a2a8ca1b8cd964f7.jpg,frog_eye_leaf_spot
a2a9e296d9da3d48.jpg,frog_eye_leaf_spot
a2aa865f870ded54.jpg,healthy
a2aac183e37515af.jpg,frog_eye_leaf_spot
a2ad1d8fdcc87a41.jpg,scab
a2ae397a0b3db40d.jpg,frog_eye_leaf_spot complex
a2ae3e5dc0c0ce3e.jpg,scab
a2b59583525fe938.jpg,healthy
a2b5b7c28a89db25.jpg,scab frog_eye_leaf_spot
a2b6a76acdd21692.jpg,frog_eye_leaf_spot
a2bc95a517325ad3.jpg,scab
a2bd01164c85f9f7.jpg,healthy
a2bdc029ec0b46fd.jpg,frog_eye_leaf_spot
a2be96953443c7e4.jpg,complex
a2c0c789ee353769.jpg,complex
a2c3ca6db8b45a9a.jpg,healthy
a2c5de8dcd888c6d.jpg,frog_eye_leaf_spot
a2c89487ca879df3.jpg,scab
a2cac0c2e9bbf12d.jpg,healthy
a2d96f930deb84e0.jpg,healthy
a2da383b31c99e65.jpg,rust
a2dc70e58203eedb.jpg,scab
a2df815d450e1776.jpg,scab
a2e392264b377971.jpg,frog_eye_leaf_spot
a2e43784d2cf17c6.jpg,scab frog_eye_leaf_spot complex
a2e4d364c0edd95a.jpg,healthy
a2e881adc79f98ca.jpg,scab
a2eb3d1c6010df73.jpg,rust
a2ebaaab429d12dc.jpg,scab
a2efda95c8d2a415.jpg,scab
a2f5c78c5430317f.jpg,scab
a2f9d289c8d64b8b.jpg,healthy
a2fec51e923c3cc1.jpg,rust
a30283ff461df30e.jpg,scab
a302ec9e9cb8f135.jpg,frog_eye_leaf_spot
a30b7c9e90c79738.jpg,healthy
a31e87b16045fde4.jpg,rust
a332cd4f1cf8b360.jpg,healthy
a3353b91b949b49a.jpg,powdery_mildew
a341f89f3139d760.jpg,healthy
a34990afc3e4eae4.jpg,frog_eye_leaf_spot
a362a3e2cb8b65c5.jpg,scab
a3658a948953d65f.jpg,healthy
a368de0a46a558fb.jpg,healthy
a36f90d4971af2c2.jpg,healthy
a37bd4a0d8d67648.jpg,rust
a380d784cbdd09ed.jpg,scab
a381e182876f3dd6.jpg,healthy
a38796d33c797310.jpg,powdery_mildew
a387e73e38353c50.jpg,frog_eye_leaf_spot
a38d13f853d0f8f0.jpg,healthy
a38ed42de37611a9.jpg,healthy
a390d52dcae7709c.jpg,frog_eye_leaf_spot complex
a393d36b6534325a.jpg,healthy
a39abcc338c7b708.jpg,scab
a3b0535a9b592d69.jpg,scab
a3b61c8f88c8fd15.jpg,frog_eye_leaf_spot
a3b91b0417d7de81.jpg,frog_eye_leaf_spot
a3be941239ff2832.jpg,powdery_mildew
a3be97d1c208cf85.jpg,complex
a3bec1c8cdb01ed2.jpg,rust
a3c07f627343c89d.jpg,healthy
a3c6b83c3d6941a7.jpg,healthy
a3ce8bba55e32285.jpg,frog_eye_leaf_spot
a3e7d4c651aa40f5.jpg,healthy
a3e8ead2d685c583.jpg,healthy
a3ebb2ab31622933.jpg,rust
a3ec12d7ca2a07b5.jpg,complex
a3ee8d78bc20826f.jpg,frog_eye_leaf_spot
a3f803b4e5d2b651.jpg,scab
a4057ac6a9e996ae.jpg,scab
a411c99f0dd9ed43.jpg,complex
a41ac6e329f6565a.jpg,rust
a422f6f6f12b4169.jpg,complex
a4239c3d32c4e75e.jpg,scab
a429d29769cf3a4c.jpg,healthy
a429d43acd2729d7.jpg,scab
a42bd23b87d4a365.jpg,healthy
a4313e914fd60ba7.jpg,scab
a434962decbe9e12.jpg,scab frog_eye_leaf_spot
a434a8d88f3f1979.jpg,scab
a43ad2929cda34db.jpg,healthy
a43ccb9209dd7734.jpg,healthy
a43e9eca68d21b4d.jpg,frog_eye_leaf_spot
a43fc47aa3e439c4.jpg,healthy
a4434f25ed2a0bfa.jpg,frog_eye_leaf_spot complex
a44896edcfaa50ad.jpg,healthy
a45181bbf41d96e9.jpg,healthy
a451cb96170dd62f.jpg,complex
a45996c90bd271db.jpg,healthy
a45a379ec209de69.jpg,healthy
a45a4fe5bc87a948.jpg,scab frog_eye_leaf_spot
a45acb7c84669f23.jpg,healthy
a460c2fef08aa36f.jpg,frog_eye_leaf_spot
a462caa19ecd9af8.jpg,complex
a465ee52524dbba8.jpg,healthy
a46b50cd233dece2.jpg,healthy
a46d9db84ba05d72.jpg,healthy
a47992d94d02e57d.jpg,frog_eye_leaf_spot
a47ad2f981f185e1.jpg,healthy
a47b36f1d2814ba3.jpg,scab
a4829bcdef14c617.jpg,complex
a48412dc6d38bbf9.jpg,complex
a48435744a55f5af.jpg,healthy
a4875f34b1e18dc9.jpg,powdery_mildew
a48983ba4f902ff9.jpg,frog_eye_leaf_spot
a48cdb969552a6b5.jpg,healthy
a48ded0e4dc701ed.jpg,scab frog_eye_leaf_spot
a48edf780f470f42.jpg,complex
a490e28f9b72656d.jpg,complex
a492dfb8da499585.jpg,scab
a4977f2157550f0c.jpg,scab
a4979bcd603a1acb.jpg,powdery_mildew
a4979ee28acfc30c.jpg,scab frog_eye_leaf_spot
a499364749bd91ae.jpg,powdery_mildew
a49b201e8b3e4b3f.jpg,healthy
a49b8711ad95a477.jpg,frog_eye_leaf_spot
a49bb8b160eadba4.jpg,rust
a49bd61d8de446c6.jpg,healthy
a49d9e8c4936a573.jpg,healthy
a49d9ecd9f80fd00.jpg,frog_eye_leaf_spot
a49e94c65eeb7881.jpg,scab
a49e9694ba2d2af2.jpg,scab
a4a03eb595877af0.jpg,scab
a4a0b4d39747db43.jpg,complex
a4a0c59f0b1e7f26.jpg,healthy
a4a2deec9d6961a1.jpg,frog_eye_leaf_spot
a4a3f85b8fc390b8.jpg,healthy
a4a56baad549e8a9.jpg,healthy
a4a5d6d69e9a981c.jpg,healthy
a4a6c0fc4f983ea3.jpg,healthy
a4a7c7d04cdb4b54.jpg,healthy
a4a8d6ca59796173.jpg,scab
a4a9d2b44df82ce9.jpg,frog_eye_leaf_spot
a4b17595b24a5a2f.jpg,rust frog_eye_leaf_spot
a4b50293cd6bd56c.jpg,frog_eye_leaf_spot
a4b57ed29e341619.jpg,frog_eye_leaf_spot
a4b58bd21c55f943.jpg,frog_eye_leaf_spot
a4b59ac30bbd2c9a.jpg,frog_eye_leaf_spot complex
a4b696ea9e6149e2.jpg,scab
a4b69e618ce4cb8e.jpg,healthy
a4b88e49dcb5313b.jpg,healthy
a4bba492959553ad.jpg,healthy
a4bc1bc398bbb0b8.jpg,healthy
a4bc82687ab61f4b.jpg,complex
a4bc8365e1e38557.jpg,rust
a4c0903f1fe34dc7.jpg,healthy
a4c09ab9c5967ec9.jpg,scab
a4c382d9c9b40f6f.jpg,scab frog_eye_leaf_spot
a4c9da2582aad76b.jpg,scab
a4ca948d4b6d5f26.jpg,powdery_mildew
a4ca948fcad5b958.jpg,frog_eye_leaf_spot
a4cad2b6c197d68a.jpg,scab frog_eye_leaf_spot
a4cb96a761f101be.jpg,healthy
a4cfe095695565a5.jpg,rust
a4d1c59b326336b6.jpg,frog_eye_leaf_spot
a4d1eaa7d89270e9.jpg,frog_eye_leaf_spot
a4d25769cd2d95a1.jpg,frog_eye_leaf_spot
a4d2ca9e7d9c61a4.jpg,complex
a4d3db4f87628525.jpg,complex
a4d55a89d25a1d7a.jpg,scab frog_eye_leaf_spot
a4d6ce888f4b0b7a.jpg,healthy
a4d71aa9157ab856.jpg,healthy
a4dabc1b6be1446c.jpg,scab frog_eye_leaf_spot
a4db6b9f16127aa0.jpg,scab frog_eye_leaf_spot
a4dc8bbb1a693543.jpg,healthy
a4dc8f289e77502d.jpg,healthy
a4dcd6e5acc3508b.jpg,rust frog_eye_leaf_spot
a4dd0dc4052ed9b7.jpg,frog_eye_leaf_spot
a4dfd41d2892b563.jpg,frog_eye_leaf_spot
a4e18aee3cad58aa.jpg,powdery_mildew
a4e1aa203ff44a5f.jpg,healthy
a4e484f23a9bc9d9.jpg,powdery_mildew complex
a4e5cae30f0fc887.jpg,scab frog_eye_leaf_spot complex
a4e5d2c88f25d935.jpg,rust
a4e689347133f98e.jpg,rust
a4e840f648f7d84f.jpg,scab
a4efb0c51234fe86.jpg,healthy
a4f07b925b0952dd.jpg,frog_eye_leaf_spot
a4f096bf480b796c.jpg,powdery_mildew
a4f097c35f149678.jpg,scab frog_eye_leaf_spot
a4f0c283879e92fe.jpg,healthy
a4f302828efad70f.jpg,scab
a4f5b416e816c92f.jpg,healthy
a4f5b7e235c2d444.jpg,healthy
a4f5c8f70c8169bc.jpg,scab frog_eye_leaf_spot
a4f61eca648dca2d.jpg,scab
a4f635f2952bd209.jpg,powdery_mildew
a4f6b817bb0780e6.jpg,scab frog_eye_leaf_spot
a4f6f0e81fe0cb0c.jpg,scab
a4f856d64149ef1c.jpg,healthy
a4f9ce2dcb48c51a.jpg,rust
a4fa47cf6038ab19.jpg,frog_eye_leaf_spot
a4ff469c871cc2d4.jpg,scab frog_eye_leaf_spot complex
a501cbd8bd497366.jpg,complex
a506c47f0f2d3d61.jpg,healthy
a509ceea5925e7c4.jpg,frog_eye_leaf_spot
a50ad20b9ab93d75.jpg,rust frog_eye_leaf_spot
a50b871ed8b2b0f6.jpg,healthy
a50c9ddf38e43361.jpg,complex
a50e0048fbe54f6f.jpg,frog_eye_leaf_spot
a50fc3ce67617a30.jpg,rust
a50fc93c6568aba9.jpg,healthy
a50fd73100b37a7c.jpg,rust
a512d469876ba6b5.jpg,rust complex
a516de7d3d371028.jpg,scab
a51bc01b316b6a5f.jpg,healthy
a51e60ff4203ef61.jpg,frog_eye_leaf_spot
a51ec3381c67fa46.jpg,frog_eye_leaf_spot
a525928bca6d3d96.jpg,powdery_mildew
a52786f6ca82e0f9.jpg,healthy
a52794630a8feb1e.jpg,healthy
a52a97f1da105b39.jpg,frog_eye_leaf_spot complex
a52bdfd2504b0cbc.jpg,complex
a52e958588da3b3d.jpg,complex
a52ed28799851b3b.jpg,healthy
a52fc420dea5dc87.jpg,healthy
a530c2d8fb833ce3.jpg,frog_eye_leaf_spot
a5359191799dc9d4.jpg,scab
a5379210fd00fdad.jpg,frog_eye_leaf_spot
a538c4cde8a74397.jpg,scab
a539dee00b98dd43.jpg,scab
a53ad564ad6aa50e.jpg,healthy
a53bc2b0c3db35c8.jpg,healthy
a53bd1a7c9aa0d8a.jpg,scab
a53fa25fc4e60c34.jpg,frog_eye_leaf_spot
a5419e97334bcb64.jpg,frog_eye_leaf_spot
a54283eb3f3090f7.jpg,rust
a548d67d0375aa5a.jpg,frog_eye_leaf_spot
a5495bea4b602d75.jpg,scab frog_eye_leaf_spot
a54a06edce46c33e.jpg,healthy
a54bc00bb52fea56.jpg,rust
a54c8292ee99d6f8.jpg,healthy
a54dc86fe63289d1.jpg,scab
a54ec6e0eb6251ba.jpg,scab
a54ef2c7289a3ce2.jpg,scab
a55235c3d735a7c0.jpg,healthy
a552ea11c58fcd6c.jpg,healthy
a553d00d8a2cd77d.jpg,healthy
a5565969f5e2ca81.jpg,frog_eye_leaf_spot
a5585b4a695571b6.jpg,healthy
a5591a2a71b541ef.jpg,healthy
a5599a6bd861fa03.jpg,healthy
a55a9ee1ca0f81b6.jpg,frog_eye_leaf_spot
a55acc53b8ec5135.jpg,frog_eye_leaf_spot
a55bd2f2c5f02d81.jpg,healthy
a55be7b5c74ca022.jpg,scab
a55c83306b837acf.jpg,healthy
a55e25854ac07ef5.jpg,scab
a55e25ca428ffc52.jpg,frog_eye_leaf_spot
a55ec7744335e0a6.jpg,scab
a55f97b82a696d01.jpg,powdery_mildew
a560d1368e5eaf0d.jpg,healthy
a56292dadb618d95.jpg,complex
a564f35bdc6c5602.jpg,healthy
a56543c2e6ac5d56.jpg,scab
a56583d27b4d10fa.jpg,healthy
a56587e58ed60a9c.jpg,scab
a5666fca9e1a0ab2.jpg,scab
a5694badc1b76047.jpg,scab
a5697ad4da605a6c.jpg,healthy
a56af43d3cb0a296.jpg,rust
a56b52b74d9b0c89.jpg,frog_eye_leaf_spot
a56cd4ded8984b98.jpg,frog_eye_leaf_spot
a56d9ea69121d1d5.jpg,rust
a56dd542a9aaa9aa.jpg,healthy
a56e9013fac1cb47.jpg,healthy
a56e9295cda41765.jpg,scab
a56edda4cc98a499.jpg,healthy
a56ffa4aca4e024e.jpg,healthy
a571a73cd2b24a5a.jpg,rust
a5726ac19226dae7.jpg,healthy
a576eb7d8a255850.jpg,complex
a579c290cb898bed.jpg,frog_eye_leaf_spot
a57abed01897c916.jpg,scab
a57c8e8412fecf12.jpg,scab
a57dd3ca79588a24.jpg,healthy
a57ed23ec37c8520.jpg,scab
a57f9781c2f15381.jpg,scab frog_eye_leaf_spot
a57f9e7e8b008583.jpg,healthy
a581c59e9ed9cd88.jpg,complex
a5827207e78e78e3.jpg,healthy
a583c1433a3b3b5b.jpg,healthy
a585531ba1793ee4.jpg,scab frog_eye_leaf_spot
a58597879f5f3030.jpg,rust
a585ba8bd215d31b.jpg,healthy
a585c19e14f895de.jpg,complex
a5869acf84c9cdc5.jpg,healthy
a586e700ab443ff5.jpg,scab
a587d4df780821f5.jpg,healthy
a58f5a12c51ff1c1.jpg,healthy
a58fcff8101661e3.jpg,healthy
a58fe466e5781178.jpg,frog_eye_leaf_spot
a59683ade8a0d6da.jpg,scab
a596846a3f1dc1ce.jpg,scab frog_eye_leaf_spot
a5976e1d847b30c9.jpg,healthy
a598d6c9cb4dce05.jpg,scab
a599e4e9b90a4ab6.jpg,frog_eye_leaf_spot
a59a5a949bead191.jpg,healthy
a59a924bcb6fda40.jpg,frog_eye_leaf_spot
a59cc6339a27da64.jpg,frog_eye_leaf_spot
a59d4c9364e99e54.jpg,healthy
a59e9ee1f88470e2.jpg,scab frog_eye_leaf_spot
a59f82684e36789d.jpg,scab frog_eye_leaf_spot complex
a5a13997a1f17a38.jpg,scab
a5a152e5df8483ae.jpg,healthy
a5a22c15e4b2fab3.jpg,scab
a5a39117d90e593d.jpg,complex
a5a5c0b4de964e9a.jpg,scab
a5a5cb9c1c597721.jpg,complex
a5a687b1ca8a595e.jpg,scab
a5a9791e87b46c54.jpg,rust
a5a9a4a0b523b2fd.jpg,scab
a5ab5f961e1a7031.jpg,healthy
a5ad479260d25df2.jpg,frog_eye_leaf_spot
a5ad64dfd3922312.jpg,healthy
a5add7c29c8a9899.jpg,scab frog_eye_leaf_spot
a5b1525b0b29aeda.jpg,frog_eye_leaf_spot
a5b297ca66370b19.jpg,complex
a5b2a059695d7655.jpg,frog_eye_leaf_spot
a5b2c109cfe4de26.jpg,scab
a5b2c7857d3e428a.jpg,frog_eye_leaf_spot
a5b2da4bc9cc6cd0.jpg,complex
a5b37023cc3c7987.jpg,powdery_mildew
a5b38610937f6be0.jpg,scab
a5b3ca1b409c37ad.jpg,rust
a5b5926b47a46e32.jpg,scab frog_eye_leaf_spot
a5b596d6dd433034.jpg,complex
a5b5a61d7cc056d2.jpg,scab frog_eye_leaf_spot complex
a5b894dde81ead44.jpg,scab
a5b8b7b852b90d49.jpg,healthy
a5ba8fe3588509ce.jpg,frog_eye_leaf_spot
a5bab594c3e89e41.jpg,powdery_mildew
a5bd419e4f60947c.jpg,healthy
a5bdc9a0c1db328b.jpg,rust
a5c0b7d65aba6912.jpg,complex
a5c3aa145f345d4e.jpg,frog_eye_leaf_spot
a5c4a2d1ea4638ef.jpg,complex
a5c4b3eb21d1968b.jpg,scab
a5c54bc8023b17f7.jpg,frog_eye_leaf_spot
a5c5b6c80f3a1eb2.jpg,scab
a5c8844f67335b69.jpg,complex
a5ca1605553f4f3c.jpg,scab
a5cbd287caa25571.jpg,healthy
a5ccd2e8cbf4027a.jpg,frog_eye_leaf_spot
a5cda58d45ce54cc.jpg,scab frog_eye_leaf_spot complex
a5ce4a5e45957ea0.jpg,scab frog_eye_leaf_spot
a5ce9f9c808fd494.jpg,complex
a5d052cfe4af640e.jpg,scab
a5d09a8f0d6e368b.jpg,complex
a5d0d6689ee59c8c.jpg,healthy
a5d1d2d0ce1aeb61.jpg,healthy
a5d265aae9b64836.jpg,frog_eye_leaf_spot
a5d314b55c4295bb.jpg,powdery_mildew
a5d40b85ca9dda4d.jpg,frog_eye_leaf_spot
a5d449e56c83b29d.jpg,rust
a5d4d2a2cdc9c5a6.jpg,healthy
a5d4d6c2ca0f4d17.jpg,healthy
a5d59aad5916b28a.jpg,frog_eye_leaf_spot
a5d8924f7fad18a0.jpg,healthy
a5d8cb6ca068f26d.jpg,powdery_mildew
a5da9fba68c20e16.jpg,rust
a5dcc148c2f2f3f0.jpg,scab
a5ddd65a8a8b191c.jpg,frog_eye_leaf_spot
a5de520f52ac9355.jpg,complex
a5de927a7b41085e.jpg,healthy
a5df700ea6545a5a.jpg,frog_eye_leaf_spot
a5df92289fa48167.jpg,frog_eye_leaf_spot
a5e0d6949c39696b.jpg,rust
a5e170e283c3afc9.jpg,healthy
a5e19ad4d31a49f1.jpg,frog_eye_leaf_spot
a5e2cad6dd88928d.jpg,healthy
a5e6c5be84285aad.jpg,scab frog_eye_leaf_spot complex
a5e7929e589a23c9.jpg,healthy
a5e996287cf72415.jpg,complex
a5e9fd0b599b0524.jpg,scab
a5ea0212bbd6ef81.jpg,frog_eye_leaf_spot
a5ea1cd7cacad025.jpg,frog_eye_leaf_spot
a5ea31d64934d8e9.jpg,healthy
a5ea56d35a0f5550.jpg,complex
a5eaf4b51ed03d80.jpg,rust
a5eb85c289a7cb0b.jpg,healthy
a5ecb8a61407ff88.jpg,rust
a5ecbca4a1747662.jpg,frog_eye_leaf_spot
a5ee4b14a5aa9a59.jpg,frog_eye_leaf_spot
a5eeb294c45f2827.jpg,rust frog_eye_leaf_spot
a5eff281c9c10d8d.jpg,healthy
a5f190a2c9d374f4.jpg,frog_eye_leaf_spot
a5f1d0cb48b56d34.jpg,healthy
a5f252f1c1d8c7b0.jpg,frog_eye_leaf_spot
a5f3d2e58a568e50.jpg,complex
a5f5969c4ba16513.jpg,healthy
a5f6d234ca05d98d.jpg,scab
a5f886a4f70f02b9.jpg,scab
a5f8c4c14e873ccb.jpg,healthy
a5f8e300c37e549d.jpg,scab
a5f965c6c88e099e.jpg,frog_eye_leaf_spot
a5f9cd281e1934ea.jpg,complex
a611b48e1abc4b9f.jpg,healthy
a620d2cf791b655a.jpg,scab
a622d6c3d183dd8b.jpg,frog_eye_leaf_spot
a63378963f44a2a7.jpg,rust
a639cb9ab2dc21c6.jpg,healthy
a63bb587c9394a49.jpg,rust
a63fc2cbc8e95624.jpg,healthy
a64618bfbc6ad514.jpg,complex
a649c20cdcbf2d53.jpg,scab
a64cf7a8cc933c32.jpg,healthy
a64e4fce8cae4c54.jpg,healthy
a65ed56dbc9414a8.jpg,healthy
a65f98117faa8466.jpg,frog_eye_leaf_spot
a67a28ca69af650d.jpg,rust
a680161d5b3f333d.jpg,scab
a684def700203f3f.jpg,frog_eye_leaf_spot
a6878b10addb62ad.jpg,frog_eye_leaf_spot
a688fb8d98cb1d1a.jpg,rust
a696b130bd6e8f03.jpg,frog_eye_leaf_spot complex
a696c069e7a1da69.jpg,complex
a6a47d8b0138fcd5.jpg,frog_eye_leaf_spot
a6a49b73b3943465.jpg,rust
a6abe8924df1d429.jpg,healthy
a6b0deeb1c0fe980.jpg,scab
a6b2b652da90cdb2.jpg,frog_eye_leaf_spot
a6b38643c66b360f.jpg,frog_eye_leaf_spot
a6b6599956c5c46c.jpg,healthy
a6b8d775d2c50163.jpg,healthy
a6bead715da150a4.jpg,healthy
a6c297f88b7ac909.jpg,frog_eye_leaf_spot
a6c2ab5d4aa3925b.jpg,powdery_mildew complex
